,age,gender,race,file
712,61.0,male,white,UTKFace/61_0_0_20170117194336276.jpg.chip.jpg
713,26.0,female,black,UTKFace/26_1_1_20170112210535941.jpg.chip.jpg
714,24.0,female,white,UTKFace/24_1_0_20170117150310308.jpg.chip.jpg
715,26.0,female,black,UTKFace/26_1_1_20170116024053194.jpg.chip.jpg
716,9.0,male,white,UTKFace/9_0_0_20170110220623658.jpg.chip.jpg
717,27.0,male,white,UTKFace/27_0_0_20170117114918781.jpg.chip.jpg
718,32.0,male,white,UTKFace/32_0_0_20170116224855059.jpg.chip.jpg
719,87.0,male,black,UTKFace/87_0_1_20170117194805270.jpg.chip.jpg
720,37.0,male,indian,UTKFace/37_0_3_20170119202343501.jpg.chip.jpg
721,37.0,male,black,UTKFace/37_0_1_20170117164349761.jpg.chip.jpg
722,21.0,female,black,UTKFace/21_1_1_20170112230510269.jpg.chip.jpg
723,10.0,female,black,UTKFace/10_1_1_20170110225155603.jpg.chip.jpg
724,76.0,male,black,UTKFace/76_0_1_20170116205605555.jpg.chip.jpg
725,54.0,male,indian,UTKFace/54_0_3_20170119201443709.jpg.chip.jpg
726,24.0,female,asian,UTKFace/24_1_2_20170116163049260.jpg.chip.jpg
727,27.0,male,white,UTKFace/27_0_0_20170117175631490.jpg.chip.jpg
728,25.0,male,black,UTKFace/25_0_1_20170117195045410.jpg.chip.jpg
729,37.0,male,indian,UTKFace/37_0_3_20170119175010298.jpg.chip.jpg
730,50.0,female,others,UTKFace/50_1_4_20170117203355296.jpg.chip.jpg
731,36.0,male,black,UTKFace/36_0_1_20170116193844474.jpg.chip.jpg
732,22.0,male,asian,UTKFace/22_0_2_20170104021348142.jpg.chip.jpg
733,26.0,female,black,UTKFace/26_1_1_20170116022013916.jpg.chip.jpg
734,92.0,female,white,UTKFace/92_1_0_20170110133307879.jpg.chip.jpg
735,83.0,female,white,UTKFace/83_1_0_20170120230456826.jpg.chip.jpg
736,27.0,male,black,UTKFace/27_0_1_20170117013654319.jpg.chip.jpg
737,9.0,male,white,UTKFace/9_0_0_20170110220130810.jpg.chip.jpg
738,46.0,male,indian,UTKFace/46_0_3_20170119204816695.jpg.chip.jpg
739,60.0,female,white,UTKFace/60_1_0_20170110122826993.jpg.chip.jpg
740,61.0,male,white,UTKFace/61_0_0_20170117194413929.jpg.chip.jpg
741,26.0,female,asian,UTKFace/26_1_2_20170117154930236.jpg.chip.jpg
742,35.0,female,others,UTKFace/35_1_4_20170117200719931.jpg.chip.jpg
743,4.0,male,others,UTKFace/4_0_4_20161221202651241.jpg.chip.jpg
744,47.0,male,white,UTKFace/47_0_0_20170104210614252.jpg.chip.jpg
745,26.0,male,others,UTKFace/26_0_4_20170117153015117.jpg.chip.jpg
746,20.0,female,black,UTKFace/20_1_1_20170117132642224.jpg.chip.jpg
747,35.0,male,asian,UTKFace/35_0_2_20170117191648050.jpg.chip.jpg
748,11.0,male,white,UTKFace/11_0_0_20170103200509559.jpg.chip.jpg
749,26.0,male,asian,UTKFace/26_0_2_20170116175904702.jpg.chip.jpg
750,23.0,male,indian,UTKFace/23_0_3_20170119164313321.jpg.chip.jpg
751,8.0,male,white,UTKFace/8_0_0_20170110225017437.jpg.chip.jpg
752,32.0,male,white,UTKFace/32_0_0_20170117172942268.jpg.chip.jpg
753,28.0,female,white,UTKFace/28_1_0_20170104181551957.jpg.chip.jpg
754,28.0,female,white,UTKFace/28_1_0_20170104165123368.jpg.chip.jpg
755,25.0,female,asian,UTKFace/25_1_2_20170116174834599.jpg.chip.jpg
756,4.0,female,white,UTKFace/4_1_0_20170109192357612.jpg.chip.jpg
757,1.0,female,others,UTKFace/1_1_4_20170109194502921.jpg.chip.jpg
758,13.0,male,white,UTKFace/13_0_0_20170110224745977.jpg.chip.jpg
759,16.0,male,white,UTKFace/16_0_0_20170110231918993.jpg.chip.jpg
760,30.0,female,white,UTKFace/30_1_0_20170117000320312.jpg.chip.jpg
761,35.0,male,asian,UTKFace/35_0_2_20170112215010390.jpg.chip.jpg
762,15.0,male,indian,UTKFace/15_0_3_20170110225627090.jpg.chip.jpg
763,25.0,female,indian,UTKFace/25_1_3_20170119172048666.jpg.chip.jpg
764,45.0,male,black,UTKFace/45_0_1_20170113182926126.jpg.chip.jpg
765,35.0,male,white,UTKFace/35_0_0_20170117145856290.jpg.chip.jpg
766,30.0,female,others,UTKFace/30_1_4_20170103183855083.jpg.chip.jpg
767,27.0,male,asian,UTKFace/27_0_2_20170116161920941.jpg.chip.jpg
768,47.0,female,indian,UTKFace/47_1_3_20170119202206348.jpg.chip.jpg
769,3.0,female,white,UTKFace/3_1_0_20161219154514612.jpg.chip.jpg
770,53.0,male,white,UTKFace/53_0_0_20170109012810348.jpg.chip.jpg
771,25.0,female,white,UTKFace/25_1_0_20170117151946851.jpg.chip.jpg
772,56.0,female,asian,UTKFace/56_1_2_20170116235343595.jpg.chip.jpg
773,57.0,female,white,UTKFace/57_1_0_20170109134356713.jpg.chip.jpg
774,35.0,male,indian,UTKFace/35_0_3_20170119183709500.jpg.chip.jpg
775,60.0,male,white,UTKFace/60_0_0_20170104212556604.jpg.chip.jpg
776,60.0,female,white,UTKFace/60_1_0_20170110183850108.jpg.chip.jpg
777,25.0,male,others,UTKFace/25_0_4_20170117193022316.jpg.chip.jpg
778,1.0,male,asian,UTKFace/1_0_2_20161219222609775.jpg.chip.jpg
779,22.0,female,black,UTKFace/22_1_1_20170116172633295.jpg.chip.jpg
780,33.0,male,white,UTKFace/33_0_0_20170105165208905.jpg.chip.jpg
781,31.0,female,indian,UTKFace/31_1_3_20170119195945900.jpg.chip.jpg
782,20.0,male,white,UTKFace/20_0_0_20170104020603909.jpg.chip.jpg
783,1.0,female,white,UTKFace/1_1_0_20170109193014933.jpg.chip.jpg
784,6.0,male,white,UTKFace/6_0_0_20170110213109002.jpg.chip.jpg
785,80.0,male,white,UTKFace/80_0_0_20170120223453237.jpg.chip.jpg
786,17.0,male,white,UTKFace/17_0_0_20170104230556561.jpg.chip.jpg
787,10.0,male,white,UTKFace/10_0_0_20170110225537307.jpg.chip.jpg
788,32.0,female,others,UTKFace/32_1_4_20170103180839999.jpg.chip.jpg
789,24.0,female,black,UTKFace/24_1_1_20170113011328232.jpg.chip.jpg
790,28.0,male,others,UTKFace/28_0_4_20170105163451675.jpg.chip.jpg
791,23.0,male,white,UTKFace/23_0_0_20170116221005536.jpg.chip.jpg
792,21.0,female,white,UTKFace/21_1_0_20170116220224031.jpg.chip.jpg
793,72.0,female,black,UTKFace/72_1_1_20170120225033578.jpg.chip.jpg
794,34.0,male,indian,UTKFace/34_0_3_20170119194902451.jpg.chip.jpg
795,18.0,male,black,UTKFace/18_0_1_20170117143031666.jpg.chip.jpg
796,16.0,male,black,UTKFace/16_0_1_20170113155247627.jpg.chip.jpg
797,54.0,male,others,UTKFace/54_0_4_20170104212703396.jpg.chip.jpg
798,66.0,female,white,UTKFace/66_1_0_20170110141430168.jpg.chip.jpg
799,12.0,female,white,UTKFace/12_1_0_20170109213526011.jpg.chip.jpg
800,30.0,female,white,UTKFace/30_1_0_20170105165034356.jpg.chip.jpg
801,75.0,male,white,UTKFace/75_0_0_20170117174423110.jpg.chip.jpg
802,30.0,male,asian,UTKFace/30_0_2_20170117181254308.jpg.chip.jpg
803,73.0,female,white,UTKFace/73_1_0_20170110125254674.jpg.chip.jpg
804,33.0,male,black,UTKFace/33_0_1_20170117200956710.jpg.chip.jpg
805,51.0,male,white,UTKFace/51_0_0_20170104211553436.jpg.chip.jpg
806,29.0,male,white,UTKFace/29_0_0_20170117104629440.jpg.chip.jpg
807,27.0,male,white,UTKFace/27_0_0_20170116182634081.jpg.chip.jpg
808,15.0,female,indian,UTKFace/15_1_3_20170119164417238.jpg.chip.jpg
809,50.0,male,white,UTKFace/50_0_0_20170117001207711.jpg.chip.jpg
810,30.0,male,indian,UTKFace/30_0_3_20170119151354302.jpg.chip.jpg
811,17.0,female,white,UTKFace/17_1_0_20170109214200825.jpg.chip.jpg
812,42.0,male,indian,UTKFace/42_0_3_20170119204446511.jpg.chip.jpg
813,1.0,male,white,UTKFace/1_0_0_20170110213223460.jpg.chip.jpg
814,53.0,female,white,UTKFace/53_1_0_20170109220402884.jpg.chip.jpg
815,20.0,male,white,UTKFace/20_0_0_20170113180905699.jpg.chip.jpg
816,56.0,male,asian,UTKFace/56_0_2_20170112215424904.jpg.chip.jpg
817,51.0,male,black,UTKFace/51_0_1_20170117173507025.jpg.chip.jpg
818,40.0,male,white,UTKFace/40_0_0_20170105172925445.jpg.chip.jpg
819,10.0,female,asian,UTKFace/10_1_2_20170116175840105.jpg.chip.jpg
820,14.0,female,asian,UTKFace/14_1_2_20170103200931103.jpg.chip.jpg
821,30.0,male,black,UTKFace/30_0_1_20170116025831395.jpg.chip.jpg
822,50.0,male,white,UTKFace/50_0_0_20170120222755737.jpg.chip.jpg
823,58.0,male,white,UTKFace/58_0_0_20170109013804774.jpg.chip.jpg
824,85.0,male,asian,UTKFace/85_0_2_20170112224212748.jpg.chip.jpg
825,22.0,female,indian,UTKFace/22_1_3_20170104231710175.jpg.chip.jpg
826,45.0,male,black,UTKFace/45_0_1_20170117170533401.jpg.chip.jpg
827,51.0,male,white,UTKFace/51_0_0_20170117173658531.jpg.chip.jpg
828,24.0,female,asian,UTKFace/24_1_2_20170116165951514.jpg.chip.jpg
829,78.0,male,white,UTKFace/78_0_0_20170111222508641.jpg.chip.jpg
830,22.0,female,asian,UTKFace/22_1_2_20170108224643996.jpg.chip.jpg
831,23.0,female,others,UTKFace/23_1_4_20170103212744381.jpg.chip.jpg
832,8.0,female,white,UTKFace/8_1_0_20170109202802966.jpg.chip.jpg
833,58.0,male,indian,UTKFace/58_0_3_20170119211702050.jpg.chip.jpg
834,65.0,male,white,UTKFace/65_0_0_20170104213523774.jpg.chip.jpg
835,55.0,female,asian,UTKFace/55_1_2_20161219153926437.jpg.chip.jpg
836,20.0,female,black,UTKFace/20_1_1_20170114030919655.jpg.chip.jpg
837,8.0,male,black,UTKFace/8_0_1_20170114025855492.jpg.chip.jpg
838,23.0,male,white,UTKFace/23_0_0_20170117144552915.jpg.chip.jpg
839,40.0,male,white,UTKFace/40_0_0_20170120220358609.jpg.chip.jpg
840,66.0,female,white,UTKFace/66_1_0_20170110153031033.jpg.chip.jpg
841,88.0,male,asian,UTKFace/88_0_2_20170112222049576.jpg.chip.jpg
842,1.0,male,asian,UTKFace/1_0_2_20161219222527222.jpg.chip.jpg
843,38.0,female,white,UTKFace/38_1_0_20170103163147600.jpg.chip.jpg
844,42.0,male,indian,UTKFace/42_0_3_20170119204443991.jpg.chip.jpg
845,17.0,male,white,UTKFace/17_0_0_20170110231210547.jpg.chip.jpg
846,22.0,female,indian,UTKFace/22_1_3_20170104222220913.jpg.chip.jpg
847,31.0,male,white,UTKFace/31_0_0_20170117203027168.jpg.chip.jpg
848,61.0,female,white,UTKFace/61_1_0_20170117175120965.jpg.chip.jpg
849,28.0,female,black,UTKFace/28_1_1_20170103225945785.jpg.chip.jpg
850,65.0,female,white,UTKFace/65_1_0_20170110140958665.jpg.chip.jpg
851,27.0,male,white,UTKFace/27_0_0_20170119193202931.jpg.chip.jpg
852,58.0,male,white,UTKFace/58_0_0_20170104185324437.jpg.chip.jpg
853,50.0,male,black,UTKFace/50_0_1_20170117135045974.jpg.chip.jpg
854,51.0,female,indian,UTKFace/51_1_3_20170109132350438.jpg.chip.jpg
855,36.0,female,white,UTKFace/36_1_0_20170109003400403.jpg.chip.jpg
856,14.0,male,white,UTKFace/14_0_0_20170103201123159.jpg.chip.jpg
857,61.0,male,white,UTKFace/61_0_0_20170104170114128.jpg.chip.jpg
858,29.0,female,white,UTKFace/29_1_0_20170117130557275.jpg.chip.jpg
859,15.0,female,white,UTKFace/15_1_0_20170109214523308.jpg.chip.jpg
860,67.0,female,white,UTKFace/67_1_0_20170110152820302.jpg.chip.jpg
861,25.0,male,asian,UTKFace/25_0_2_20170116161907519.jpg.chip.jpg
862,29.0,female,black,UTKFace/29_1_1_20170120134001948.jpg.chip.jpg
863,70.0,male,white,UTKFace/70_0_0_20170117174556670.jpg.chip.jpg
864,1.0,female,white,UTKFace/1_1_0_20170109193022683.jpg.chip.jpg
865,21.0,female,black,UTKFace/21_1_1_20170112233312848.jpg.chip.jpg
866,20.0,male,white,UTKFace/20_0_0_20170117140705537.jpg.chip.jpg
867,31.0,female,black,UTKFace/31_1_1_20170116024050198.jpg.chip.jpg
868,30.0,male,asian,UTKFace/30_0_2_20170116191231876.jpg.chip.jpg
869,55.0,male,black,UTKFace/55_0_1_20170117170627262.jpg.chip.jpg
870,42.0,male,asian,UTKFace/42_0_2_20170116192551178.jpg.chip.jpg
871,66.0,female,others,UTKFace/66_1_4_20170117091830720.jpg.chip.jpg
872,32.0,female,white,UTKFace/32_1_0_20170105162332267.jpg.chip.jpg
873,75.0,female,white,UTKFace/75_1_0_20170120230123756.jpg.chip.jpg
874,1.0,male,white,UTKFace/1_0_0_20170110212624891.jpg.chip.jpg
875,26.0,male,asian,UTKFace/26_0_2_20170119184053318.jpg.chip.jpg
876,5.0,male,asian,UTKFace/5_0_2_20170103210403442.jpg.chip.jpg
877,36.0,male,indian,UTKFace/36_0_3_20170119201817029.jpg.chip.jpg
878,9.0,male,white,UTKFace/9_0_0_20170110220449969.jpg.chip.jpg
879,1.0,female,asian,UTKFace/1_1_2_20161219193510436.jpg.chip.jpg
880,16.0,male,white,UTKFace/16_0_0_20170110231726179.jpg.chip.jpg
881,26.0,female,black,UTKFace/26_1_1_20170116232325361.jpg.chip.jpg
882,22.0,female,indian,UTKFace/22_1_3_20170104222152991.jpg.chip.jpg
883,80.0,male,white,UTKFace/80_0_0_20170111211628015.jpg.chip.jpg
884,12.0,male,white,UTKFace/12_0_0_20170110225553717.jpg.chip.jpg
885,61.0,male,white,UTKFace/61_0_0_20170117174451974.jpg.chip.jpg
886,35.0,male,white,UTKFace/35_0_0_20170117191433859.jpg.chip.jpg
887,76.0,male,asian,UTKFace/76_0_2_20170105174433781.jpg.chip.jpg
888,25.0,female,indian,UTKFace/25_1_3_20170119172152169.jpg.chip.jpg
889,18.0,female,white,UTKFace/18_1_0_20170103175433456.jpg.chip.jpg
890,26.0,female,black,UTKFace/26_1_1_20170112233445111.jpg.chip.jpg
891,1.0,male,white,UTKFace/1_0_0_20170110213326577.jpg.chip.jpg
892,65.0,male,white,UTKFace/65_0_0_20170111201953344.jpg.chip.jpg
893,22.0,female,asian,UTKFace/22_1_2_20170116172741591.jpg.chip.jpg
894,67.0,female,white,UTKFace/67_1_0_20170110131843433.jpg.chip.jpg
895,67.0,male,white,UTKFace/67_0_0_20170120230050170.jpg.chip.jpg
896,28.0,male,indian,UTKFace/28_0_3_20170119194430402.jpg.chip.jpg
897,28.0,male,white,UTKFace/28_0_0_20170117120705693.jpg.chip.jpg
898,26.0,female,black,UTKFace/26_1_1_20170117183916995.jpg.chip.jpg
899,28.0,male,indian,UTKFace/28_0_3_20170119194457163.jpg.chip.jpg
900,62.0,male,asian,UTKFace/62_0_2_20170112220447152.jpg.chip.jpg
901,3.0,female,white,UTKFace/3_1_0_20161219204602748.jpg.chip.jpg
902,50.0,male,black,UTKFace/50_0_1_20170117181702370.jpg.chip.jpg
903,30.0,female,white,UTKFace/30_1_0_20170117141830737.jpg.chip.jpg
904,32.0,female,indian,UTKFace/32_1_3_20170109141349200.jpg.chip.jpg
905,45.0,female,black,UTKFace/45_1_1_20170116233320931.jpg.chip.jpg
906,3.0,male,asian,UTKFace/3_0_2_20161219141725457.jpg.chip.jpg
907,45.0,male,others,UTKFace/45_0_4_20170117201123717.jpg.chip.jpg
908,50.0,female,white,UTKFace/50_1_0_20170109012257664.jpg.chip.jpg
909,66.0,female,white,UTKFace/66_1_0_20170110140952713.jpg.chip.jpg
910,23.0,female,asian,UTKFace/23_1_2_20170116173154425.jpg.chip.jpg
911,54.0,male,white,UTKFace/54_0_0_20170117155536389.jpg.chip.jpg
912,57.0,female,white,UTKFace/57_1_0_20170110160643579.jpg.chip.jpg
913,8.0,female,white,UTKFace/8_1_0_20170109203407112.jpg.chip.jpg
914,26.0,male,white,UTKFace/26_0_0_20170113210127408.jpg.chip.jpg
915,28.0,female,indian,UTKFace/28_1_3_20170119144214613.jpg.chip.jpg
916,34.0,female,indian,UTKFace/34_1_3_20170119152703935.jpg.chip.jpg
917,28.0,female,white,UTKFace/28_1_0_20170117164649676.jpg.chip.jpg
918,48.0,male,white,UTKFace/48_0_0_20170120222650520.jpg.chip.jpg
919,4.0,male,indian,UTKFace/4_0_3_20161220222705570.jpg.chip.jpg
920,24.0,female,black,UTKFace/24_1_1_20170115235014974.jpg.chip.jpg
921,53.0,male,white,UTKFace/53_0_0_20170120223146786.jpg.chip.jpg
922,30.0,female,black,UTKFace/30_1_1_20170113013050208.jpg.chip.jpg
923,35.0,female,white,UTKFace/35_1_0_20170103182732026.jpg.chip.jpg
924,52.0,female,white,UTKFace/52_1_0_20170110153002630.jpg.chip.jpg
925,38.0,female,white,UTKFace/38_1_0_20170117154129371.jpg.chip.jpg
926,1.0,male,black,UTKFace/1_0_1_20170110213111809.jpg.chip.jpg
927,52.0,male,white,UTKFace/52_0_0_20170117161004278.jpg.chip.jpg
928,2.0,female,indian,UTKFace/2_1_3_20161219224614064.jpg.chip.jpg
929,46.0,male,asian,UTKFace/46_0_2_20170116224908862.jpg.chip.jpg
930,1.0,male,asian,UTKFace/1_0_2_20161219162852759.jpg.chip.jpg
931,21.0,male,black,UTKFace/21_0_1_20170120133601830.jpg.chip.jpg
932,31.0,male,black,UTKFace/31_0_1_20170116142922375.jpg.chip.jpg
933,41.0,female,others,UTKFace/41_1_4_20170116001848468.jpg.chip.jpg
934,53.0,female,white,UTKFace/53_1_0_20170110140721731.jpg.chip.jpg
935,26.0,male,white,UTKFace/26_0_0_20170113134718713.jpg.chip.jpg
936,27.0,male,indian,UTKFace/27_0_3_20170119194353859.jpg.chip.jpg
937,25.0,female,white,UTKFace/25_1_0_20170117143952249.jpg.chip.jpg
938,4.0,male,asian,UTKFace/4_0_2_20161219195053667.jpg.chip.jpg
939,26.0,male,indian,UTKFace/26_0_3_20170119181302068.jpg.chip.jpg
940,2.0,male,indian,UTKFace/2_0_3_20161220220702081.jpg.chip.jpg
941,21.0,male,indian,UTKFace/21_0_3_20161220221819298.jpg.chip.jpg
942,30.0,male,black,UTKFace/30_0_1_20170117123910079.jpg.chip.jpg
943,35.0,male,others,UTKFace/35_0_4_20170117153255579.jpg.chip.jpg
944,25.0,male,white,UTKFace/25_0_0_20170117195027938.jpg.chip.jpg
945,26.0,male,white,UTKFace/26_0_0_20170117172928270.jpg.chip.jpg
946,44.0,female,indian,UTKFace/44_1_3_20170119164705141.jpg.chip.jpg
947,32.0,female,asian,UTKFace/32_1_2_20170116192028254.jpg.chip.jpg
948,31.0,male,white,UTKFace/31_0_0_20170108230119324.jpg.chip.jpg
949,36.0,female,black,UTKFace/36_1_1_20170116163956549.jpg.chip.jpg
950,24.0,male,black,UTKFace/24_0_1_20170113195713509.jpg.chip.jpg
951,40.0,female,black,UTKFace/40_1_1_20170113012402513.jpg.chip.jpg
952,26.0,female,asian,UTKFace/26_1_2_20170116234746730.jpg.chip.jpg
953,1.0,male,asian,UTKFace/1_0_2_20161219190003947.jpg.chip.jpg
954,2.0,female,indian,UTKFace/2_1_3_20161219225740952.jpg.chip.jpg
955,33.0,female,black,UTKFace/33_1_1_20170115234946456.jpg.chip.jpg
956,14.0,male,white,UTKFace/14_0_0_20170104011738192.jpg.chip.jpg
957,38.0,male,white,UTKFace/38_0_0_20170104205607908.jpg.chip.jpg
958,26.0,female,black,UTKFace/26_1_1_20170112231645231.jpg.chip.jpg
959,54.0,male,white,UTKFace/54_0_0_20170117163722426.jpg.chip.jpg
960,55.0,male,white,UTKFace/55_0_0_20170120222438720.jpg.chip.jpg
961,39.0,male,asian,UTKFace/39_0_2_20170116170832396.jpg.chip.jpg
962,26.0,female,white,UTKFace/26_1_0_20170117170417131.jpg.chip.jpg
963,50.0,female,indian,UTKFace/50_1_3_20170117154120315.jpg.chip.jpg
964,35.0,male,white,UTKFace/35_0_0_20170116201425406.jpg.chip.jpg
965,85.0,male,white,UTKFace/85_0_0_20170111210408610.jpg.chip.jpg
966,86.0,male,asian,UTKFace/86_0_2_20170112220210391.jpg.chip.jpg
967,55.0,male,white,UTKFace/55_0_0_20170120221712005.jpg.chip.jpg
968,30.0,male,white,UTKFace/30_0_0_20170117123740914.jpg.chip.jpg
969,23.0,male,white,UTKFace/23_0_0_20170117134919191.jpg.chip.jpg
970,38.0,male,white,UTKFace/38_0_0_20170117120920017.jpg.chip.jpg
971,29.0,male,indian,UTKFace/29_0_3_20170119195113147.jpg.chip.jpg
972,32.0,male,black,UTKFace/32_0_1_20170113142343044.jpg.chip.jpg
973,32.0,female,white,UTKFace/32_1_0_20170103182605514.jpg.chip.jpg
974,63.0,male,white,UTKFace/63_0_0_20170113210319862.jpg.chip.jpg
975,38.0,male,white,UTKFace/38_0_0_20170105172811910.jpg.chip.jpg
976,23.0,female,indian,UTKFace/23_1_3_20170104222321688.jpg.chip.jpg
977,36.0,female,white,UTKFace/36_1_0_20170108230047374.jpg.chip.jpg
978,40.0,female,others,UTKFace/40_1_4_20170117200930685.jpg.chip.jpg
979,10.0,male,white,UTKFace/10_0_0_20170104013211746.jpg.chip.jpg
980,56.0,female,asian,UTKFace/56_1_2_20170107213838566.jpg.chip.jpg
981,35.0,female,white,UTKFace/35_1_0_20170113001111066.jpg.chip.jpg
982,58.0,male,white,UTKFace/58_0_0_20170120222516888.jpg.chip.jpg
983,32.0,female,white,UTKFace/32_1_0_20170117182456548.jpg.chip.jpg
984,19.0,male,white,UTKFace/19_0_0_20170117185159337.jpg.chip.jpg
985,36.0,female,white,UTKFace/36_1_0_20170113010354991.jpg.chip.jpg
986,49.0,female,black,UTKFace/49_1_1_20170113184406976.jpg.chip.jpg
987,42.0,male,indian,UTKFace/42_0_3_20170119204424727.jpg.chip.jpg
988,30.0,male,black,UTKFace/30_0_1_20170117123839619.jpg.chip.jpg
989,1.0,male,white,UTKFace/1_0_0_20170103210548852.jpg.chip.jpg
990,31.0,male,black,UTKFace/31_0_1_20170117203020591.jpg.chip.jpg
991,50.0,male,black,UTKFace/50_0_1_20170113184224648.jpg.chip.jpg
992,1.0,male,black,UTKFace/1_0_1_20170110213647161.jpg.chip.jpg
993,1.0,male,asian,UTKFace/1_0_2_20161219142409225.jpg.chip.jpg
994,5.0,female,indian,UTKFace/5_1_3_20161220145130080.jpg.chip.jpg
995,51.0,male,white,UTKFace/51_0_0_20170111171747345.jpg.chip.jpg
996,28.0,male,others,UTKFace/28_0_4_20170103235814852.jpg.chip.jpg
997,29.0,female,white,UTKFace/29_1_0_20170103181717184.jpg.chip.jpg
998,26.0,female,asian,UTKFace/26_1_2_20170116220837093.jpg.chip.jpg
999,28.0,female,white,UTKFace/28_1_0_20170104183435637.jpg.chip.jpg
1000,42.0,male,others,UTKFace/42_0_4_20170104202440690.jpg.chip.jpg
1001,56.0,female,white,UTKFace/56_1_0_20170110141043329.jpg.chip.jpg
1002,56.0,female,white,UTKFace/56_1_0_20170120133251429.jpg.chip.jpg
1003,56.0,female,white,UTKFace/56_1_0_20170110132132356.jpg.chip.jpg
1004,30.0,male,black,UTKFace/30_0_1_20170113132711742.jpg.chip.jpg
1005,42.0,female,black,UTKFace/42_1_1_20170113013008103.jpg.chip.jpg
1006,56.0,male,white,UTKFace/56_0_0_20170117164133805.jpg.chip.jpg
1007,24.0,male,black,UTKFace/24_0_1_20170116220224657 .jpg.chip.jpg
1008,38.0,female,white,UTKFace/38_1_0_20170111182452859.jpg.chip.jpg
1009,30.0,male,white,UTKFace/30_0_0_20170116222120436.jpg.chip.jpg
1010,6.0,female,white,UTKFace/6_1_0_20170109201852729.jpg.chip.jpg
1011,26.0,male,asian,UTKFace/26_0_2_20170116180203819.jpg.chip.jpg
1012,26.0,male,white,UTKFace/26_0_0_20170117154314150.jpg.chip.jpg
1013,26.0,male,indian,UTKFace/26_0_3_20170117153104987.jpg.chip.jpg
1014,15.0,female,black,UTKFace/15_1_1_20170116164052068.jpg.chip.jpg
1015,32.0,male,white,UTKFace/32_0_0_20170117133749832.jpg.chip.jpg
1016,22.0,female,asian,UTKFace/22_1_2_20170116172706771.jpg.chip.jpg
1017,10.0,female,white,UTKFace/10_1_0_20170109203357787.jpg.chip.jpg
1018,38.0,male,black,UTKFace/38_0_1_20170116010748407.jpg.chip.jpg
1019,1.0,female,asian,UTKFace/1_1_2_20161221192810669.jpg.chip.jpg
1020,1.0,male,others,UTKFace/1_0_4_20161221193041157.jpg.chip.jpg
1021,31.0,female,asian,UTKFace/31_1_2_20170116191331056.jpg.chip.jpg
1022,26.0,male,white,UTKFace/26_0_0_20170113210127209.jpg.chip.jpg
1023,40.0,male,white,UTKFace/40_0_0_20170116222105127.jpg.chip.jpg
1024,1.0,male,indian,UTKFace/1_0_3_20161220222642427.jpg.chip.jpg
1025,1.0,male,white,UTKFace/1_0_0_20170110213015629.jpg.chip.jpg
1026,41.0,male,indian,UTKFace/41_0_3_20170119162741678.jpg.chip.jpg
1027,34.0,female,indian,UTKFace/34_1_3_20170119163642029.jpg.chip.jpg
1028,30.0,female,others,UTKFace/30_1_4_20170117092306526.jpg.chip.jpg
1029,25.0,female,white,UTKFace/25_1_0_20170117195358981.jpg.chip.jpg
1030,21.0,male,black,UTKFace/21_0_1_20170116010312874.jpg.chip.jpg
1031,36.0,female,white,UTKFace/36_1_0_20170117091704944.jpg.chip.jpg
1032,41.0,male,white,UTKFace/41_0_0_20170104173044203.jpg.chip.jpg
1033,64.0,male,white,UTKFace/64_0_0_20170111204901624.jpg.chip.jpg
1034,26.0,male,white,UTKFace/26_0_0_20170105163435235.jpg.chip.jpg
1035,48.0,female,white,UTKFace/48_1_0_20170119205430280.jpg.chip.jpg
1036,6.0,female,white,UTKFace/6_1_0_20170109204828030.jpg.chip.jpg
1037,70.0,male,white,UTKFace/70_0_0_20170117155935122.jpg.chip.jpg
1038,44.0,male,indian,UTKFace/44_0_3_20170119165648839.jpg.chip.jpg
1039,49.0,male,white,UTKFace/49_0_0_20170104213117085.jpg.chip.jpg
1040,26.0,female,others,UTKFace/26_1_4_20170117201446708.jpg.chip.jpg
1041,31.0,male,white,UTKFace/31_0_0_20170117133148137.jpg.chip.jpg
1042,71.0,male,white,UTKFace/71_0_0_20170111222535839.jpg.chip.jpg
1043,26.0,male,black,UTKFace/26_0_1_20170116024232879.jpg.chip.jpg
1044,50.0,male,others,UTKFace/50_0_4_20170117204155370.jpg.chip.jpg
1045,54.0,female,white,UTKFace/54_1_0_20170103183759282.jpg.chip.jpg
1046,38.0,female,black,UTKFace/38_1_1_20170116010511938.jpg.chip.jpg
1047,25.0,male,indian,UTKFace/25_0_3_20170104214558568.jpg.chip.jpg
1048,26.0,female,black,UTKFace/26_1_1_20170112235910121.jpg.chip.jpg
1049,20.0,female,asian,UTKFace/20_1_2_20170116165621526.jpg.chip.jpg
1050,32.0,male,black,UTKFace/32_0_1_20170113173627946.jpg.chip.jpg
1051,1.0,female,asian,UTKFace/1_1_2_20170109193844660.jpg.chip.jpg
1052,35.0,female,white,UTKFace/35_1_0_20170117135348429.jpg.chip.jpg
1053,6.0,female,white,UTKFace/6_1_0_20170109194207894.jpg.chip.jpg
1054,30.0,male,white,UTKFace/30_0_0_20170117181238996.jpg.chip.jpg
1055,20.0,female,indian,UTKFace/20_1_3_20170105000847091.jpg.chip.jpg
1056,18.0,male,others,UTKFace/18_0_4_20170103234736836.jpg.chip.jpg
